CodigoOMM;NomeEstacao;Estado;EstadoDesc;EstadoRegiao;Latitude;Longitude;Altitude;EstacaoStituacao;OperanteDesde;Estacao;Data;Hora;Precipitacao;TempBulboSeco;TempBulboUmido;TempMaxima;TempMinima;UmidadeRelativa;PressaoAtmEstacao;PressaoAtmMar;DirecaoVento;VelocidadeVentoInsolacao;Nebulosidade;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;16/02/2018;1200;4;21.7;21.3;;20.2;96;947.5;1015.3;14;5;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;17/02/2018;0000;;23.8;20.5;23.9;;73;946;1013.4;14;3;0;7;2.9;21.54;99;1;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;17/02/2018;1200;7.4;21.5;21.3;;20.9;98;945.5;1013;14;1;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;18/02/2018;0000;;20.7;20.6;27.4;;99;946.1;1014.1;14;1;4.2;10;0.2;22.62;96;2;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;18/02/2018;1200;39.4;21.3;21.2;;21;99;945.3;1013.2;14;1;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;19/02/2018;0000;;21.7;20.8;30.3;;92;943.9;1011.6;14;3;7.2;7;1.5;24.34;89;4;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;19/02/2018;1200;7.8;21.9;21.5;;20.9;96;944.9;1012.5;14;3;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;20/02/2018;0000;;24.3;22.7;31.5;;86;942.8;1010;14;5;8.9;10;3.7;25.24;80;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;20/02/2018;1200;0;24.9;22.3;;21.2;79;944;1010.8;14;3;;9;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;21/02/2018;0000;;24.3;22;32;;81;943.7;1010.5;14;7;10.9;8;4.5;26.06;76;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;21/02/2018;1200;1;26;22.6;;21.1;73;944.6;1011.2;14;3;;3;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;22/02/2018;0000;;25.6;22.7;31;;77;941.9;1008.1;14;7;7.8;7;5.1;24.36;89;1;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;22/02/2018;1200;0;24;22.5;;21.2;87;945;1011.7;18;1;;10;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;23/02/2018;0000;;22.8;21.7;31.9;;90;944.1;1011.2;14;1;9.4;10;3.4;24.34;86;3;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;23/02/2018;1200;17.8;25.2;22.1;;20.2;75;945.3;1012.3;5;1;;0;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;24/02/2018;0000;;22.2;21.3;31;;92;944.4;1011.5;14;5;10.3;10;3.7;25.5;75;4;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;24/02/2018;1200;0.7;25.4;22.5;;21.5;77;945.3;1012.3;5;1;;8;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;25/02/2018;0000;;24.8;21.5;30.4;;74;943.4;1010;14;7;9.4;2;5.5;24.96;71;7;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;25/02/2018;1200;0;24.9;21.1;;20.7;71;945.1;;14;5;;4;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;26/02/2018;0000;;24.4;21;31.2;;72;944.2;1011;14;9;10.9;8;5.5;25.16;73;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;26/02/2018;1200;0;24.6;21.5;;20.2;75;946.3;1013.2;14;3;;1;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;27/02/2018;0000;;24.9;21.1;31.1;;71;945;1011.7;14;7;10.3;0;5.6;25.3;69;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;27/02/2018;1200;27;25.1;21.5;;20.9;72;947.1;1013.9;14;3;;5;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;28/02/2018;0000;;24.7;20.5;32.3;;68;944.2;1010.8;14;7;9.2;0;6.3;25.04;81;6;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;28/02/2018;1200;0;25.3;22;;20.8;74;946.3;1013.1;14;5;;8;;;;;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;01/03/2018;0000;;23.4;21.5;31.2;;84;945.5;1012.4;14;7;6.5;9;4.9;25;82;5;
82989;AGUA BRANCA;AL;Alagoas;Nosdeste;-9.28;-37.9;605.34;Estação Operante;05/05/1928;82989;01/03/2018;1200;0;25.1;22.1;;20.9;76;947.4;1014.5;14;3;;7;;;;;
